Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Intégrateur d’application DevOps (H/F),Synchrone,France,25 000 € - 50 000 € par an,"France
Temps plein, Freelance / Indépendant, CDI
25 000 € - 50 000 € par an
Votre Rôle, vos Responsabilités
Nous menons une campagne de recrutement dédiée aux profils d’Intégrateur d’application en environnement DevOps H/F. Au sein d’une équipe dédiée, vous contribuez à l’intégration d’application dans un environnement en continuous delivery.
A ce titre, votre fonction consistera à :
- prendre en charge les demandes utilisateurs
- installer et/ou piloter l’installation des projets en pré-production et production
- industrialiser les déploiements et les scripts
- assurer le suivi de la chaîne de traitement ainsi que des indicateurs de supervision définis et mis en place en amont
- prendre la charge les migrations des versions
- garantir le suivi, l’optimisation et le tunning des serveurs d’intégration ainsi que des clusters ElasticSearch
- rédiger la documentation technique destinée aux équipes de production et assurer un rôle de support aux utilisateurs.
Parlons de votre profil !
Issu(e) d’une formation supérieure en informatique (Bac+5), vous disposez d’une expérience réussie de plus de 2 ans sur de l’intégration applicative en environnement DevOps.
Pour s’épanouir sur ce poste, il est nécessaire de maitriser :
- les technologies Ansible, GIT, Maven et/ou Jenkins
- les bases de données MongoDB et MySQL
- les environnements web Apache, PHP, nodeJS, AngularJS et/ou Python.
Enfin, de bonnes connaissances parmi les éléments Hadoop, Hive, Spark, Jira ainsi que sur la pile ELK (The Elastic Stack : ElasticSearch, Logtash & Kibana) sont appréciées.
Rigoureux (se) et organisé(e), vous avez l’esprit d’analyse et de synthèse ainsi que le gout du travail en équipe.
Notre Entreprise
Spécialisée en Consulting, Data Expertise et Digital Experience, Synchrone (1500 salariés) accompagne la transformation digitale des grandes organisations dans leurs projets IT et métier.
Nous proposons à nos Consultants un parcours professionnel enrichissant, au travers d’un plan de carrière personnalisé. Notre société porte une attention particulière à l’expertise et l’évolution de carrière.
Synchrone est labellisée « Happy at Work ».
En 2019, nous recrutons près de 500 talents ! Product Owner, Scrum-masters, PMO, Chefs de Projet, Spécialistes du Digital / Web / Mobile, Experts Cloud / Big Data ...
Intéressé(e) ? Rejoignez-nous : -) https://synchrone.fr/carrieres
Il est temps de nous rencontrer !
Vous êtes passionné (e) par les nouvelles technologies et l’univers du Développement Web / Applicatif ? Vous souhaitez vous investir pleinement au sein d’une société en pleine évolution en intégrant un poste à forte valeur ajoutée ? Dans ce cas rejoignez-nous en nous envoyant dès à présent votre candidature par mail !
Type d'emploi : Temps plein, Freelance / Indépendant, CDI
Salaire : 25 000,00€ à 50 000,00€ /an
Expérience:
intégrateur d’application devops (h/f) ou similaire: 2 ans (Souhaité)
il y a 30+ jours
Signaler cette offre d'emploi",18/09/2019,devops,Toulouse,18/10/2019,vjk=41537d2b04c54bff,vide,cdi
Ingénieur DevOps F/H,OPEN,Toulouse (31),vide,"Toulouse (31)
CDI
Pour notre agence de Toulouse, nous recherchons des profils souhaitant développer la culture DEVOPS et Cloud. Le profil idéal recherché est un :

Ingénieur DevOps H/F

Vos missions seront :
Expertise DevOps permettant le lien entre les équipes de développement, de recette et d'exploitation sur différents projets

Automatiser les systèmes d'intégration, de déploiements continus, les mises à jour et la supervision

Analyser et résoudre les anomalies liées à la performance et à la stalabilité des systèmes

Assurer un maintien en condition opérationnelle et un suivi des performances des plateformes d'intégration continue

Accompagner la transformation des métiers d'exploitations vers du Cloud Computing, vers le concept comme « software Defined data center » en assurant la mise en place de technologies innovantes telles que Varnish, ElasticSearch, AWS, Docker, Puppet, Ansible

Réalisation de la conteneurisation d'offres de services pour différentes applications

Proposer de nouvelles pratiques / outils assurant la fiabilité et la stabilité des systèmes.
Profil recherché Vous avez une ou plusieurs de ces compétences : Jenkins, GitHub, Gitlab, Python, Jira, AWS, Varnish, Docker, Ansible.

Ce projet vous intéresse ? Vous croyez en DevOps ? Vous pensez avoir les compétences techniques et humaines pour le mener à bien ? Venez nous rencontrer !

Open, 3775 collaborateurs répartis en France (16 implantations régionales) ainsi qu'au Luxembourg, Pays-Bas et Roumanie.
Entreprise Rejoignez les équipes d'Open* pour concevoir et intégrer les solutions innovantes de demain !

Nous accompagnons au quotidien les entreprises et les organisations dans leurs enjeux de transformation industrielle et digitale. Notre ambition : le faire avec vous.

Parce que l'humain est au cœur de notre stratégie, nous pouvons offrir à chacun un cadre professionnel stimulant, collaboratif et ouvert sur l'avenir.

Parce que votre talent mérite notre engagement, créons ensemble la différence !
Apec.fr - il y a 9 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,devops,Toulouse,18/10/2019,vjk=075d0d0cb112ab2c,vide,cdi
DevOps (H/F),Brico Privé,L'Union (31),vide,"L'Union (31)
Temps plein, CDI
Brico Privé c'est l'histoire de 2 fondateurs, 180 collaborateurs et plus de 8 millions de membres qui se rencontrent tous les jours sur notre site de ventes privées www.bricoprive.com.
Leur point commun ? Notre passion pour le matériel de bricolage et jardinage de qualité et, de manière plus générale, pour l'aménagement de la maison.
Notre objectif ? Donner accès au plus grand nombre à du matériel de grande marque et de qualité professionnelle à moindre coût, avec une expérience client simple, conviviale et irréprochable.
Devenu un acteur incontournable du e-commerce en Europe. Afin de relever ces nouveaux challenges, nous sommes à la recherche de talents passionnés et passionnants au capital sympathie +++.
Au sein du pôle IT, tu travailleras conjointement avec le lead DevOps à garantir la performance et la disponibilité de nos plateformes.
Ton activité consistera également à la mise en production de nouveaux outils développés par nos équipes Web et Data.
Notre Stack : Terraform, AWS (lambda, EC2, Api Gateway), CircleCi, Datadog, Python, PHP
Programme :
Avoir une infrastructure « 100% as code »
Profil recherché :
Tu as 2 ans d’expérience sur un poste similaire
Connaissance en Administration système
Connaissance en automatisation ( Terraform, Ansible, …)
Connaissance du Cloud (AWS, Google Cloud, Azure, Openstack) est un plus
Compétence Python est un plus.
Type d'emploi : Temps plein, CDI
il y a 8 jours
Signaler cette offre d'emploi",10/10/2019,devops,Toulouse,18/10/2019,vjk=9bbd5bf67f5141fa,vide,cdi
DEVOPS (H/F),APSIDE,Toulouse (31),vide,"Toulouse (31)
Le poste :
Le département a en charge la mise à disposition d’outils d’intégration continue (Artifactory, Bitbucket, Jenkins, sonar…) et de déploiement continue au travers de XL-Deploy et XL-Release.
Dans ce cadre sa mission est de construire ce socle applicatif, d’en assurer la stabilité et la fiabilité au travers de la mise en place des règles de sécurité, d’une architecture haute disponibilité. Il en assure le BUILD, le RUN et le maintien en condition opérationnelle. Il accompagne également les utilisateurs dans l’usage et l’implémentation des solutions dans ces outils.
Le collaborateur aura en charge de participer à la construction de ces plateformes en livrant une solution scalable via de l’automatisation (ansible, dockérisation…), d’appréhender l’usage de ces outils pour accompagner les utilisateurs dans l’utilisation, l’implémentation, le troubleshooting.
Votre profil :
Il est recherché une compétence experte sur l’installation de produits et sur l’usage en particulier des outils de l’intégration continue.
– Assure l’expertise de son domaine.
– Valorise et gère les évolutions en adéquation avec les besoins fonctionnels ou techniques tout en assurant conseil, assistance, information, formation et alerte.
– Effectue une veille technologique. Peut intervenir directement sur tout ou partie d’un projet qui relève de son domaine d’expertise et participer aux études de l’architecture générale et de son évolution ainsi qu’à la qualification des plates-formes informatiques.
– Assure l’ingénierie d’installation et de paramétrage de plates-formes simples ou complexes.
– Coordonne le cas échéant les différents acteurs qui interviennent dans le processus d’installation.
– Assure le bon fonctionnement des systèmes d’information en prenant en compte la disponibilité des Infrastructures système, la correction des incidents et le maintien en condition opérationnelle des infrastructures dans un objectif de qualité, de productivité et de sécurité.
– Conçoit, développe et intègre les capacités techniques s’appuyant sur les produits de son domaine d’expertise
– Dans le cadre des projets, participe aux études d’évolution de l’infrastructure (DESIGN)
– Assure l’ingénierie, lors de la construction/installation/paramétrage des plates-formes techniques dans le cadre des projets (BUILD)
– Assure le bon fonctionnement des plates-formes techniques (RUN)
– Assure l’expertise de son domaine, propose et gère les évolutions en adéquation avec les besoins fonctionnels ou techniques :
– Effectue la veille technologique sur les produits
– Participe aux études ou évolutions de l’architecture technique générale et ainsi qu’à la qualification des plates-formes informatiques
– Assure l’interface avec les experts des autres domaines.
– Vérifie l’application des normes (sécurité informatique, qualité ). Peut intervenir dans le choix des fournisseurs
– Garantit la bonne implémentation des produits pour atteindre le bon niveau de qualité de service en cohérence
Nous rejoindre :
Et si Apside devenait votre futur employeur
ESN singulière par son histoire et son fonctionnement, Apside trouve son succès dans la place qu’elle accorde à ses collaborateurs, ses valeurs, et sa projection à long terme.
Intégrer Apside, c’est bénéficier d’une gestion RH personnalisée :
– Un management de proximité : suivis de mission réguliers, entretiens de carrière bi-annuels.
– Des réunions d’agence trimestrielles, soirée de fin d’année.
– Une gestion de carrière adaptée : formations techniques, fonctionnelles, linguistiques, en interne ou externe, cellules d’experts, conférences.
APSIDE de par son organisation, sa culture d’entreprise et son indépendance sait rester à l’écoute et répondre à ses clients par la qualité de ses prestations qui repose sur l’aptitude de ses collaborateurs.
Vous souhaitez donner un nouvel élan à votre carrière
Les Modalités :
Temps plein en CDI
il y a 9 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,devops,Toulouse,18/10/2019,vjk=1c9f38a4f4bfafc2,vide,cdi
INGÉNIEUR DEVOPS F/H,ACTION SSI.COM,Toulouse (31),vide,"Toulouse (31)
CDI
Vos missions seront de :
Concevoir, implémenter et maintenir l’architecture d'une solution
Veiller à la performance et stabilité des services et plateformes de la société
Maintenir les processus d’automatisation de build et de livraison
Développer les pratiques de sécurité au sein des systèmes
Développer les infrastructures réseaux
Développer les procédés de monitoring de plateforme SAAS
Gérer les incidents
Environnement technique : Linux, Azure, Ansible, Docker/Kubernetes, MTA, Cisco, MongoDB
Profil recherché Tu possèdes une première expérience en administration système et réseau ?

Tu es passionné(e) par l’IT et tu souhaites évoluer vers un poste de DevOps?

Bon(ne) communicant(e), tu sais faire le lien entre le développement et le déploiement continu.

Alors rejoignez-nous!!
Entreprise Créée en 2009, ACTION_SSI.COM est une ESN de conseil et d'ingénierie informatique présente sur le territoire Toulousain.

Société à taille humaine, nous apportons à nos consultants une relation de proximité, convivialité et technicité dans les métiers. Pour cela, nous apportons un contact régulier à l’ensemble de nos collaborateurs.

Vous interviendrez en assistance technique sur les projets de clients grands comptes et ETI dans tous les domaines d'activités (banque, assurance, transport, santé, aéronautique....). Vous aurez la possibilité de faire du télétravail chez la plupart de nos clients.

Rejoignez-nous afin d'accompagner une entreprise avec des valeurs alliant professionnalisme, considération, respect des engagements, mais également en pleine croissance !
Apec.fr - il y a 7 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,devops,Toulouse,18/10/2019,vjk=0df2c5bf77e2768b,vide,cdi
INTEGRATEUR SI / DEVOPS F/H,FERCHAU,Toulouse (31),vide,"Toulouse (31)
CDI
Pour notre site de

Toulouse

, nous recrutons en

CDI

un(e) :
INTEGRATEUR SI / DEVOPS

(H/F)

Vous serez chargé(e) de la validation des projets segments sols.

A ce titre, vous serez amené (e) à :
Mettre en place les outils nécessaires aux projets pour l’intégration et la validation de système d’informations.

Pour mettre en œuvre ces moyens, vous vous appuyez sur la qualité logicielle et vous êtes en collaboration avec l’équipe infrastructure qui vous met à disposition les processus et plateformes selon les besoins projets.

Assurer le maintien en condition ainsi que les évolutions de la chaîne de fabrication logicielle.

Vous serez également Responsable de l’organisation des plateformes et outils d’intégration et validation de segments sols.

Dans ce cadre-là, vous :
Mettrez en place un outil collaboratif de gestion des tests (plan de test, scénarios et journaux d’essais, couvertures des exigences).

Serez en interface avec la qualité logicielle pour la mise en œuvre et l’amélioration des processus d’intégration et validation. Notamment, vous vous appuyez sur la qualité pour les aspects gestion de configuration et traçabilité.

Définissez avec l’équipe infrastructure les besoins en machines, réseau et systèmes d’exploitation et composants de couche basse (orchestrateurs, base des données).

Serez en charge des revues d’entrée et de sortie des IVV (TRR /TRB) ainsi que des recettes usine et site sous la responsabilité des responsables de projets.

Mettrez en œuvre les tests d’intégration et de performances. Pour cela, vous vous appuyez sur les experts fonctionnels pour les tests de validation.

Le cas échéant, vous déployez chez les clients les systèmes d’information développés.

Serez Responsable des moyens d’intégration et de déploiement continus des projets du département (Jenkins, docker, ansible terraform).
Profil recherché Diplômé(e) d'une école d'ingénieur ou d’une formation supérieure équivalente, vous justifiez au minimum de 5 ans d’expérience dans l’intégration et la validation de systèmes complexes.

Vous possédez les connaissances et compétences suivantes :
Outils devops (jenkins, docker, terraform, ansible, cobbler…).

Outils collaboratif de tests (ex : Squash).

Bonne maîtrise du système Linux et de son administration.

Maîtrise des processus type V ou agile notamment au niveau des tests (rédaction de plan de tests, couverture des exigences et traçabilité).

Les connaissances ci-dessous sont appréciables :
Technologies de type Cloud (mesos/marathon - Kubernetes).

Services cloud de type Paas Google ou AWS.

Segments sols satellite.

Habilitation CD/SD souhaitable.

Vous avez un niveau professionnel / technique en anglais.

Enfin, vous êtes autonome, persévérant(e), rigoureux(se) et vous avez de bonnes capacités d’analyse.

Vous avez un bon relationnel et des capacités d’adaptation aux situations et aux différents niveaux de compétences de vos interlocuteurs.

Rémunération annuelle fixe brute sur 12 mois + avantages sociaux divers.

Chez FERCHAU nous sommes proches de nos consultants, et nous proposons une véritable politique de formation et d’évolution de carrière.
Entreprise Rejoignez FERCHAU

, société familiale de prestations de services et premier employeur d'ingénierie en Allemagne, avec plus de 8400 collaborateurs répartis dans le monde !

Au sein de la division française, nous vous offrons la souplesse et la proximité d’une PME ainsi que la sécurité et la stabilité d'un groupe d'envergure internationale.

De l’Aéronautique à la défense, en passant par l’IT, le ferroviaire ou l’automobile (etc.) notre expertise est reconnue dans de nombreux domaines.
Apec.fr - il y a 7 jours
- Continuer pour postuler
Signaler cette offre d'emploi",11/10/2019,devops,Toulouse,18/10/2019,vjk=c05a37a07a079100,vide,cdi
Expert Système MIDDLEWARE - DEVOPS LINUX / Freelance,Freelance.com,Toulouse (31),vide,"Toulouse (31)
Temps plein, Freelance / Indépendant
Poste : Expert Système MIDDLEWARE - DEVOPS LINUX

Mission :
Au sein de l’équipe Middleware, avec l’accompagnement des experts produits, mise en uvre de Pipeline de versionning Produit (l’objectif est la validation et l’homologation de versions de Produits en intégration continue dans le cadre de MCO ou besoin projet spécifique)
Un autre enjeux consiste à construire l’infrastructure Ansible Tower (exposition de service via API, gestion des droits, délégation, accompagnement sur l’interface graphique aux Prod appli et aide au développement de tâches d’exploitation sous Ansible). L’objectif étant de mettre à disposition dans le Cloud Privé un panel de Prodduit Middleware.
Développement de playbook Ansible spécifique Middleware (tomcat, jboss, ...) et accompagnement des Productions Applicative à ces nouvelles méthodes de Build (suivi, support)
Aide à la construction d’images Middleware sous docker dans le cadre de la mise en uvre d’Openshift
Partage et application des bonnes pratique DEVOPS au sein de l’équipe
Compétences techniques :
Ansible, DSC, Jenkins, Git, docker, Kubernetes ,OS Linux REDHAT,
Language : Yaml, CLI, PowerShell

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Réponse attendue par mail avec votre CV actualisé et détaillé au format WORD, votre TJM et votre date de disponibilité.
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Freelance-info - il y a 9 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,devops,Toulouse,18/10/2019,vjk=02857f0952f224dc,vide,freelance
Ingénieur DevOps,AOSIS CONSULTING,Toulouse (31),vide,"Toulouse (31)
CDI
Crée en 2010 à Toulouse par d’anciens consultants SAP, AOSIS est initialement une société éditeur de logiciels.
A la demande de ses clients, AOSIS a complété son offre, en proposant en 2012 du conseil et de l’intégration autour des solutions BI : SAP dans un premier temps, sur les solutions leaders du marché dans un deuxième temps.
Aujourd’hui, AOSIS met en place des solutions BI, Big data et de Data Science innovantes et à forte valeur ajoutée et propose des logiciels dans le domaine de la gestion de la donnée.

Nous assurons un niveau d’excellence des consultants dans leur domaine et nous pratiquons un management bienveillant où le bien être de notre équipe est une priorité absolue.
Description du poste
Dans le cadre d'un projet d'envergure, tu géres la partie OPS dans un modèle DevOps.
Tu opères sur une plateforme utilisant la technologie Docker et orchestrateur Kubernetes.
Tes principales tâches sont les suivantes:

Administrer la plateforme.
Responsable de l’intégration continue.
Responsable des tests plateformes automatisés.
Monitoring et Supervision
Intégration d’une usine logicielle.
Implication dans l’architecture infra et logicielle.
Responsable de la documentation OPS.

Profil recherché
Tu possèdes un diplôme Bac +5 d’Écoles d’ingénieurs spécialisées en réseau ou télécommunications ou d’un cursus universitaire complété par une expérience significative de 2 ans.

Dans un environnement DevOps, tu maîtrises les outils et l'utilisation d’une Usine logicielle.
Tes connaissances suivantes sont solides:
Des réseaux (Transmission, routage, protocoles de communication) et des systèmes communicants (messagerie, passerelles Internet, serveurs web) ;
Des systèmes d’exploitation Linux ;
Des systèmes de stockage type NoSQL ou SQL (PostgreSQL, MariaDB.....) ;
Sécurité informatique
De l’administration de bases de données

Et idéalement tu sais aussi utiliser:
Source Control (like Git, Bitbucket, Svn, VSTS etc)
Continuous Integration (like Jenkins, Bamboo, VSTS )
Infrastructure Automation (like Puppet, Chef, Ansible)
Deployment Automation & Orchestration (like Jenkins, VSTS, Octopus Deploy)
Container Concepts (LXD, Docker)
Orchestration (Kubernetes, Mesos, Swarm)
Cloud (like AWS, Azure, GoogleCloud, Openstack)

Au delà de l'aspect technique, tu es reconnu(e) comme une personne dotée d'une certaine rigueur et d'un bon esprit de synthèse.
Ton mindset bienveillant et ton envie de progresser seront des atouts pour ton intégration et ta progression au sein d'AOSIS.
il y a 17 jours
- Continuer pour postuler
Signaler cette offre d'emploi",01/10/2019,devops,Toulouse,18/10/2019,vjk=cc964fddc58ac000,vide,cdi
Ingénieur DevOps H/F,ALTRAN SUD OUEST,Blagnac (31),vide,"Blagnac (31)
Temps plein, CDI
Missions :
Au sein de l'entité Consulting Information Systems (CIS), vous nous accompagnez sur la croissance de nos activités DevOps (rachats stratégiques, gains de projets, émergence de pôles d’expertises).
Vous serez capable d'assurer les missions suivantes :
- Participer à la phase de spécifications techniques et fonctionnelles
- Elaborer l'architecture logicielle et définir les solutions techniques
- Développer en environnement DevOps et Agile
- Effectuer les tests unitaires et d'intégration
- Participer à la phase de support et de mise en production des applications.
Nous recherchons actuellement plusieurs profils pour notre Digital Factory interne ainsi que pour plusieurs de nos grands comptes.
Passionné(e) par les nouvelles technologies, vous contribuerez ainsi au succès de nos clients dans leurs activités de leurs Systèmes d'Information dans un marché en pleine mutation.
Profil :
Nous recherchons des profils Bac+5 ingénieurs ou universitaires, avec une expérience professionnelle significative en développement et conception s'appuyant sur les technologies : Ansible, JBoss, Docker, Jenkins, Puppet.
Compétences techniques supplémentaires requises :
- Connaissances des langages Java, PHP, Perl ou Python
- Pratique des méthodologies Agile (Scrum)
- Compétences front-end Javascript (Angular, React)
- Connaissances des bases de données SQLServeur et des requêtes SQL
Votre capacité d'adaptation, votre autonomie, votre sens du service ainsi que vos qualités
Ce poste est ouvert aux personnes en situation de Handicap.
Type d'emploi : Temps plein, CDI
il y a 16 jours
Signaler cette offre d'emploi",02/10/2019,devops,Toulouse,18/10/2019,vjk=be5cb84bdcea229c,vide,cdi
Ingénieur DEVOPS F/H,EOLE CONSULTING,Toulouse (31),vide,"Toulouse (31)
CDI
Eole Consulting recrute un(e) Ingénieur DevOps H/F afin de faire progresser et consolider les compétences de l’ensemble de ses équipes avec de nouveaux talents !

Dans le cadre de votre mission, vous serez amené(e) à :
Concevoir, déployer et administrer une infrastructure cloud (K8s, AWS, …)
Implémenter et automatiser de la livraison continue (CD)
Mettre à jour, patcher, maintenir un OS et ses applicatifs
Mettre en place des outils de surveillance (monitoring) pour maximiser la disponibilité (uptime)
Analyser et résoudre des problèmes sur un environnement de production
Environnement technique :
. Administration de système linux

. Docker, conteneur

. Orchestration kubernetes

. Amazon AWS

. Prometheus, istio- git, Intégration continue (Jenkins, Gitlab-ci, drone)- Shell
Profil recherché De formation Bac+2 à Bac+5, vous avez une expérience professionnelle significative dans le domaine DevOps

L’écoute du client et des intervenants qu’ils soient métier ou technique est une de vos principales qualités.

Vous êtes autonome et votre aisance relationnelle associée à votre rigueur seront des atouts déterminants pour mener à bien cette mission.

Vous êtes porteur de l’innovation et les bonnes pratiques DevOps au sein d’une équipe sont au coeur de vos préoccupations.

Si vous êtes prêt à partager notre bonne humeur et à répondre aux enjeux de nos clients dans différents secteurs (aéronautique, santé, bancaire, grande distribution, spatial…), nous vous invitons à contacter notre service RH dès à présent.

N’attendez plus, Rejoignez-nous !

Conformément aux engagements d’EOLE Consulting en faveur de l’intégration des personnes en situation de handicap, la mission proposée est ouverte à toutes et à tous.
Entreprise Une entreprise en pleine croissance, une culture “Technophile”, des valeurs “groupe” que nous cultivons, une équipe dynamique à taille humaine, le sens du partage et de la collaboration, des missions et projets passionnants par la mise en place de partenariats avec nos clients, une volonté de grandir tous ensemble, voici notre ADN !

N’hésitez pas à nous rejoindre si vous souhaitez participer à l’aventure EOLE Consulting. Notre équipe RH se fera un plaisir de vous rencontrer.

EOLE Consulting, c'est plus de 200 consultants au sein d'une équipe de passionnés, dans un contexte de forte innovation et de complexité technique à la pointe des technologies actuelles. Une Société de Services à dimension Humaine, spécialisée dans les prestations à forte Valeur Ajoutée sur les métiers d'Informatique de Gestion, d'Infogérance et Technique.

Vous êtes doté(e) d’une personnalité ambitieuse et créative ? Vous aimez les challenges ?

Venez partager votre talent et venez apporter votre enthousiasme…
Apec.fr - il y a 17 jours
- Continuer pour postuler
Signaler cette offre d'emploi",01/10/2019,devops,Toulouse,18/10/2019,vjk=85765c88548dbd3a,vide,cdi
Spécialiste DevOps (H/F),Thales Group,Toulouse (31),vide,"Toulouse (31)
QUI SOMMES-NOUS ?
L’activité avionique rassemble 10 000 collaborateurs qui œuvrent à fournir des équipements et des systèmes de pointe pour toute la chaîne de l’aéronautique civile et militaire.
Le site de Toulouse regroupe deux activités principales : l’une en charge de développer et commercialiser des solutions et équipements pour avions et hélicoptères (cockpits, solutions pour cabines, systèmes de missions civiles et militaires, et offres de services associées) ; l’autre , le centre d’Air Traffic Management (ATM), pôle d’expertise historique des systèmes de gestion du trafic aérien.
Dans le cadre de notre développement, nous recherchons un(e) Spécialiste DevOps (H/F)
QUI ETES-VOUS ?
Vous justifiez d’une expérience réussie sur un poste similaire durant laquelle vous avez participé à des projets Agile ?
Vous maitrisez Ansible, Terraform, Kubernetes ou Docker ?
Vous possédez des connaissances en bases réseaux et sécurité (indeter, Lan architecture, DNS, SSL, Firewalling L4/L7, IDS/IPS, AF, SOC, SIEM, SSH admin, Cert Secret) ?
L’utilisation des outils d’intégration continue (GIT, Jenkins, GitLab CI ) font partie de votre quotidien ?
Une expérience avec Pivotal Cloud Foundry, et/ou Azure serait un plus.
Vous êtes passionné(e) par l’exercice de réduction du Time to Market ?
Alors ce poste est fait pour vous !

CE QUE NOUS POUVONS ACCOMPLIR ENSEMBLE :
Thales a pour ambition de devenir un acteur incontournable et exemplaire du digital, et ce dans l’ensemble de ses marchés. Le programme de Transformation Digitale lancé par le groupe a pour objectif d’offrir aux clients de Thales des offres « best in class » et à ses propres employés de nouvelles méthodes de travail adaptées à leurs besoins, en s’appuyant sur des technologies et une culture digitales.
Pour accompagner cette transformation au sein de la Business Line FLX, le centre de compétence Digital (DCC) a été créé. Il a pour objectif d’apporter un support opérationnel aux Business Segment et s'articule
autour de 3 axes :
1 - Développer les produits digitaux de FLX au travers de MVP (Minimum Viable Products)
2 - Maintenir & Opérer ces produits digitaux en réduisant le cycles de livraison Client
3 - Créer et animer une communauté de savoir-faire autour des technologies digitales clés (Connectivité, Cybersécurité, Big Data, Intelligence Artificielle)

En tant que Spécialiste DevOps, vous vous verrez confier les missions suivantes :
Vous identifiez les leviers d’amélioration autour de l’outillage, de l’architecture, de l’organisationnel, des processus et méthodologies
Vous accélérez les phases d’approvisionnement et de mise à disposition des environnements
Vous autonomisez les équipes et participez à la mise en place d’une culture de collaboration
Vous intégrez des « tests continus »
Vous veillez à la mise en place d’une boucle d'amélioration courte
Vous surveillez l'exploitation et la qualité de production via des métriques factuelles
Innovation, passion, ambition : rejoignez Thales et créez le monde de demain, dès aujourd’hui.
Thales - il y a 20 jours
- Continuer pour postuler
Signaler cette offre d'emploi",28/09/2019,devops,Toulouse,18/10/2019,vjk=a5e35e69b22a56e6,vide,vide
Ingénieur Système DevOps H/F,Viveris,Toulouse (31),vide,"Toulouse (31)
Temps plein, CDI
Viveris Technologies, en pleine croissance, est à la recherche de nouveaux technophiles !
Alors, prenez le temps de lire la suite !
Profil
Pour rejoindre notre équipe de technophiles et monter en compétences sur les dernières technologies, il vous faudra toutefois remplir certains pré requis :
Vous êtes diplômé d’une école d'Ingénieur ou d’un Master en informatique avec une bonne connaissance en systèmes et réseaux ?
Les outils d’intégration continue tels que Jenkins, de conteneurisation tels que Docker et de virtualisation ou d’hyperconvergence tels que VMware, OpenStack, Nutanix, Kubernetes, KVM n’ont plus aucun secret pour vous ? Vous connaissez également les outils de déploiement Ansible, Puppet ? Vous utilisez régulièrement Git, Maven ?
Si vous êtes Linux friendly et que vous avez déjà expérimenté les langages de programmation et de scripting (Python, Bash…), il se peut que l’on ait des choses à vous dire !
Le petit plus : Une connaissance des outils d’analyse du code des applications tels que ainsi que des solutions de bus de messages logiciels serait vivement appréciée.
Si vous vous reconnaissez dans ce descriptif, alors nous sommes faits pour créer ensemble ! #JoinTheTeam
Missions
Les missions et facteurs de réussite pour ce poste :
Participation à l’analyse, à la conception et au développement d’applications (Python, Java, C)
Spécification et développement de chaine de compilation et d’intégration continue.
Analyse d’outil COTS/open source (outil de qualité logicielle, …), installation, customisation.
Intégration de modules logiciels, Packaging/Customisation de distribution Linux/Windows.
Test, intégration et validation,
Maintien de l'environnement système pour que les applicatifs soient pleinement fonctionnels.
Suivi et Analyse des rapports d’exécution/génération (nightly builds)
Etre force de proposition, créatif, et aimer les challenges dans une ambiance collaborative !
Parce que votre talent et notre expertise sont la clef de la réussite, alors réalisons nos ambitions !
A vos clics ? Prêt ? Postulez !
#DevOpsFriendly
Type d'emploi : Temps plein, CDI
Expérience:
ingénieur système devops h/f ou similaire: 1 an (Souhaité)
il y a 4 mois
Signaler cette offre d'emploi",18/06/2019,devops,Toulouse,18/10/2019,vjk=14102f3dcb3920a6&advn=4930470495555099,vide,cdi
