Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Intégrateur Applicatif / DevOps (H/F) - Nantes,APSIDE,Nantes (44),vide,"Nantes (44)
Temps plein, Freelance / Indépendant, CDI
Vous ?
Vous souhaitez accompagner des utilisateurs dans les évolutions technologiques qu’ils peuvent connaître ?
Vous aimez relever des défis dans un contexte métier exigeant et complexe ?
Alors ce poste d'ingénieur DevOps/ Performance Applicative est fait pour vous !
Le poste ?
Intégré(e) au sein d'une équipe technique, sous la conduite d'un chef de projet, vous serez responsable d’assurer l’intégration, la disponibilité et la performance d'applications métiers (banque/assurance, Transports, Multimédia). Vos missions sont diverses :
Automatiser les installations.
Participer à l’élaboration des dossiers techniques pour l’exploitation et l’intégration, la mise en supervision et le monitoring des applications.
Réaliser les travaux selon le respect du planning, conformément aux instructions des dossiers d’exploitation,
Assurer le maintien en conditions opérationnelles des applications,
Qualification/Organisation des opérations de production.
Possédant une bonne culture technique, notamment sur Java, vous êtes force de proposition dans la recherche des causes des problèmes de performance, et proposez des axes de recherche ou d'amélioration à l'équipe de développement. Vous maitrisez les compétences techniques suivantes :
Architecture Web (résilience, scalabilité)
Environnement Linux
Integration continue (jenkins, puppet, git, rundeck)
Scripting (shell, python, groovybatch),
Méthodes Agiles
Technologies web (tomcat, nodejs, apache, nginx, haproxy, drupal, redis, varnish, kafka zookeeper)
Développement (ruby, java) & nouvelles technos (mesos, kubernetes, swarm, docker)
La maitrise et une connaissance Cloud public (Aws, Azur) serait un plus.
Force de proposition, vous communiquez aisément à l'écrit comme à l'oral. Afin de définir au mieux le besoin de votre client, vous savez mettre votre esprit d’analyse au service de sujets fonctionnellement complexes et/ou nouveaux.
Les petits plus clients !
Un cadre de travail agréable et dynamique,
Une mobilité limitée à Nantes et son agglomération,
Un groupe en pleine croissance,
Un management bienveillant,
Un suivi de carrière personnalisé !
De bonnes raisons de rejoindre Apside ?
Un esprit start-up avec la stabilité d’un grand groupe, qui favorise l’agilité, le travail d’équipe et la proximité. Alors qu’Apside ne cesse d'agrandir sa famille déjà forte de plus de 2800 consultants, nous sommes à la recherche des nouveaux talents du numérique !
Participez et/ou animez nos soirées techniques (Project Lab, Test Lab…),
Participez à des évènements de Nantes et d’ailleurs (DevFest, Devoxxx, JFTL, Web2Day…)
Rejoignez l’Apside Academy (Meet up Agiles, Tech Dej’…),
Développez votre réseau (Soirées trimestrielles, Afterwork, Soirées d’intégration…),
Rejoignez Nantes : 1ère ville de France où il fait bon vivre et travailler !
Vous êtes attiré par la banque ou les agences web ? Des grands groupes ou des start-up ? Des acteurs internationaux ou locaux ? Nous avons de quoi vous satisfaire !
Vous souhaitez donner un nouveau souffle à votre carrière ? Ne cherchez plus, faites partie des 1000 collaborateurs qui rejoindront Apside en 2019 !
Suivez Apside sur les réseaux sociaux ! LinkedIn, Twitter, Facebook ou Viadeo @ApsideGroupe
Type d'emploi : Temps plein, Freelance / Indépendant, CDI
Expérience:
intégrateur applicatif / devops (h/f) - nantes ou similaire: 1 an (Souhaité)
il y a 7 jours
Signaler cette offre d'emploi",07/10/2019,devops,Nantes,14/10/2019,vjk=b11f564037e061bc,vide,cdi
Intégrateur Devops 44 (H/F),Conserto,Nantes (44),vide,"Nantes (44)
CDI
CONSERTO est née il y a 6 ans à Nantes. On s'est beaucoup développé et aujourd'hui nous sommes plus de 400 salariés répartis sur 8 agences : Nantes, Rennes, Niort, Paris, Montpellier, Toulouse, Bordeaux & Lyon !
Notre modèle est basé sur l’accompagnement de chacun, l’innovation permanente, et l’expertise technique.
Pourquoi Conserto ?
Pour construire un projet pro/carrière (formation au minimum tous les 2 ans, conférences, évènements techniques)
Pour être dans une société où il fait bon vivre (mobilité restreinte, Great Place to Work)
Pour rejoindre une équipe (soirées d’agences, afterworks, défis sportifs, Ludoserto...)

Dans le cadre de notre développement, nous recherchons un Intégrateur Devops (h/f) motivé par les missions suivantes :
Analyse des spécifications techniques
Création de pipelines de déploiement automatisés de hors prod et prod
Gestion de la configuration logicielle
Intégration d’applications dans des systèmes hétérogènes
Exécution des différentes phases de test
Mise en production et support aux équipes
Automatisation des processus d’exploitation
Rédaction des documentations associées
De formation supérieure en informatique, vous avez une expérience significative sur ce type de fonction. Vous maîtrisez :
Intégration continue : Jenkins, Puppet, GIT, Rundeck
Scripting et développement : Shell, Python, Ruby
Méthode Agile
Une connaissance de Docker et Kubernetes est un plus !
Pour en savoir davantage, échangeons !
il y a 12 jours
- Continuer pour postuler
Signaler cette offre d'emploi",02/10/2019,devops,Nantes,14/10/2019,vjk=301fe7786418a543,vide,cdi
INTEGRATEUR D’APPLICATIONS (DEVOPS) F/H,solutec,Nantes (44),vide,"Nantes (44)
CDI
Vous cherchez à rejoindre une équipe pleine de dynamisme à Nantes ? Travailler dans un environnement Start Up avec les avantages d’une structure en pleine croissance telle que SOLUTEC ? Alors ce poste est fait pour vous !

Nous recherchons pour notre agence un(e) Consultant(e) DevOps.

Vous aurez pour missions :
Assurer le bon fonctionnement des environnements applicatifs

Optimiser la supervision ainsi que la performance de l'application

Contribuer aux décisions pour mise en production

Planifier et Réaliser les opérations d'intégrations applicatives et techniques

Mettre en œuvre et renforcer les outils d'automatisation de déploiement (Jenkins, Capistrano, Ansible, …)

Faire un reporting aux clients concernant les travaux d'intégration (Planification, tests, aléas etc.)

Développer les outils et les scripts

Assurer le suivi de l'intégrité des données (sauvegarde, espaces disques, travaux demandés)

Mettre en œuvre et appliquer la démarche qualité de l'entreprise

Assurer le support niveau 3 de la production.

Etablir la documentation technique dans une démarche d'amélioration continue

En tant que consultant, votre rôle comprendra également des aspects plus globaux, comme la veille technologique et le conseil auprès du client sur de nouveaux outils : Docker, Jenkins, Ansible, Splunk, etc.
Profil recherché Issu(e) d'une formation ingénieur ou d'un cursus universitaire (Bac+4 /Bac+5, vous maîtrisez le système d'exploitation Unix et le Scripting (Shell, Python, PowerShell, …). Vous avez dans l'idéal une bonne connaissance des environnements de production et de Docker.Votre facilité d'adaptation, votre réactivité et votre autonomie vous permettront de mener à bien et de satisfaire les exigences des projets qui vous seront confiés.
Entreprise SOLUTEC est une ESN spécialisée en ingénierie, conseil et services informatiques.

Nous sommes une agence de 25 personnes aujourd'hui et axons notre développement sur la montée en compétence de nos collaborateurs notamment grâce à un accompagnement de proximité et à des formations.
Apec.fr - il y a 12 jours
- Continuer pour postuler
Signaler cette offre d'emploi",02/10/2019,devops,Nantes,14/10/2019,vjk=7346611c7bcc5e33,vide,cdi
Devops AWS / Docker (éditeur) - H/F,Seyos,Nantes (44),35 000 € - 45 000 € par an,"Nantes (44)
Temps plein, CDI
35 000 € - 45 000 € par an
Seyos est un cabinet de recrutement spécialisé dans les métiers de l'IT. Nous proposons aux candidats des opportunités professionnelles uniquement au sein de clients finaux : éditeurs de logiciels, startups, DSI.

Éditeur passionné de technologie, notre client a créé une solution Open Source. Il accompagne de grands comptes clients à travers le monde (Europe, Amérique du Nord et Amérique du Sud).

Dans le cadre de leur croissance, il recherche un(e) Devops AWS / Docker afin de participer aux évolutions de la plateforme.

Localisation : Nantes (centre-ville),
Rémunération : 35 000 - 45 000 Euros selon profil,
Environnement technique : Linux, Kubernetes, Docker, AWS, Git, etc.

Intégré à l'équipe technique, vous serez en charge de :
Superviser la montée en charge de la plateforme,
Mettre en place les systèmes de déploiement et d'industrialisation,
Automatiser les processus d'administration et de monitoring,
Assurer la gestion et la surveillance des services,
Collaborer avec l'équipe de développement.
Profil :
Vous avez une expérience significative de services Cloud, idéalement AWS,
Vous avez travaillé dans un environnement exigeant : sécurité, scalabilité, performant,
Une expérience de mise en place d'un système d'intégration continue ou déploiement continu est un plus,
Vous souhaitez rejoindre une société à dimension internationale.
Les + :
Société en très forte croissance qui adresse un marché mondial,
Bonne ambiance, soirées entreprise, participation aux évenements locaux.
il y a 11 jours
- Continuer pour postuler
Signaler cette offre d'emploi",03/10/2019,devops,Nantes,14/10/2019,vjk=b6cd6475be9aacc3,vide,cdi
Expert Devops / Intégrateur - Migration Usine Logicielle F/H,LR TECHNOLOGIES GRAND OUEST,Nantes (44),vide,"Nantes (44)
CDI
Je recrute, pour accompagner l'un de mes clients nantais, un Intégrateur ou Expert Devops avec de belles perspectives de projets Devops au sein de la DSI.

En effet, la première mission vise à migrer l'environnement actuel, à savoir l'usine logicielle, dans une nouvelle infrastructure Cloud.

Dans ce cadre, il vous faudra assurer la migration des sources git, des serveurs, Jenkins, Ansible.

Au-delà de cette mission principale, il vous ait donné la chance de dessiner vous-même les contours de votre mission en fonction de vos intérêts et compétences. Vous aurez notamment la possibilité de réaliser des audits et d'optimiser les process et outils déjà mis en place, fort de votre position stratégique vis-à-vis des projets actuels et à venir.

Je me ferai un plaisir de vous en dire plus sur cette opportunité à pourvoir rapidement.
Profil recherché - Vous justifiez d'une expérience réussie en environnement Devops.

Vous maîtrisez les outils Devops : Jenkins, Ansible, Git, Maven... sont familiers pour vous.
Vous appréciez industrialiser et automatiser les process
Vous aimez transmettre les bonnes pratiques et vos connaissances aux différentes équipes IT
Vous avez le goût du challenge et êtes curieux
La connaissance d'Infrastructure Cloud est un plus mais n'est pas indispensable.
Vous remplissez tout ou partie de nos attentes ? Rencontrons-nous. Je me ferai un plaisir de vous présenter cette mission stimulante.

L'environnement de notre client saura satisfaire vos attentes et souhaits d'évolution.
Entreprise LR Technologies Groupe, société de conseil en ingénierie, est une jeune galaxie créée en juillet 2014 dont l’animal totem est la libellule.

Positionnée 1

3ème au Great Place To Work 2018

, catégorie 50 à 500 salariés, LR Technologies Groupe était déjà

N°9 Great Place To Work en 2016

catégorie Start-Up. Passée en 1 an de moins de 50 à plus de 100 salariés,

LR Technologies Groupe démontre par l’obtention de ces distinctions et sa croissance rapide

, l’efficacité d’une stratégie d’entreprise qui, dès le début de l’aventure, choisit

de placer le fun et l’humain au cœur de son développement et de ses performances.

Des valeurs chères à LR Technologies Groupe et qui s’illustrent aussi bien dans la structuration de l’entreprise que dans la vie au quotidien. La performance et l’épanouissement des « Libelliens », l’équilibre entre la vie professionnelle et personnelle au service du développement de l’entreprise mais aussi du bien-être et de la réussite de chacun, sont des valeurs et des objectifs inscrits dans l’ADN de cette happy Start-Up qui cultive le goût de la vie, du fun et des autres, au service d’une croissance rapide et ambitieuse, profitable à chacun.

Aujourd'hui LR Technologies Groupe c'est 10 implantations : Versailles, Toulouse, Bordeaux, Rennes, Brest, Nantes, Aix, Lille, Lyon et Bruxelles.
Apec.fr - il y a 11 jours
- Continuer pour postuler
Signaler cette offre d'emploi",03/10/2019,devops,Nantes,14/10/2019,vjk=9bd063beddf22d0a,vide,cdi
DevOps F/H,IDEOLYS,Nantes (44),vide,"Nantes (44)
CDI
Pour agrandir notre équipe Support Client, Easilys recherche un(e) nouvel(le) équipier(e) DevOps pour construire de beaux projets

Ce que nous te proposons ?

Un beau challenge qui n’est autre qu’accompagner la croissance de l’infrastructure de notre entreprise !

Et plus concrètement tu auras pour missions…

L’exploitation

Construire l’infrastructure de demain permettant de relever les défis de notre croissance et de l’international
Administrer les serveurs de pré-production et production hébergés chez OVH (configuration à base de Ubuntu Server)
Superviser la montée en charge de la plateforme
Veiller à la fiabilité du système et à la sécurité des données
Automatiser les processus d’administration et de monitoring
Assurer la gestion, la surveillance des services et le respect des SLA
Tenir à jour et tester régulièrement le Plan de Reprise d’Activité
Le traitement de tickets niveau 2

Analyser les demandes Client et trouver des solutions
Développer les requêtes, programmes, interfaces ou restitutions en utilisant les langages appropriés et définis par IDEOLYS (en particulier SQL et script Shell)
Autres activités diverses :
Transmettre les bonnes pratiques en matière de sécurité et améliorer la sécurité de notre infrastructure
Collaborer avec l’équipe de développement
Accompagner l’équipe sur l’adoption des bonnes pratiques et les outils DevOps
Assurer une veille technologique afin de proposer à l’Équipe des solutions prenant en compte les innovations en matière de développement et de langage
Être force de proposition
Apporter son assistance auprès des Équipiers en cas de besoin
Assurer le support Client (astreinte éventuelle) sur son domaine de compétence en fonction des besoins
Ton équipe :
Tu évolueras au sein de la Squad DevOps, en échanges réguliers avec beaucoup d’autres Teams : Service Client, Chefs de Projets, Développeurs web.
Profil recherché Tu es celui/celle dont nous avons besoin si…

Tu maîtrises les environnements GNU/ Linux.

Tu connais un outil d’automatisation et de déploiement de script en masse (idéalement Ansible) et as envie d’accompagner l’équipe à la formation de cet outil.

Tu as de bonnes connaissances en SQL (idéalement sur des bases postgreSQL)

Tu sais développer en script Shell en environnement Unix / Linux

Tu as une affinité particulière avec l’automatisation et l’industrialisation des processus

Tu sais utiliser un vocabulaire technique en anglais

Tu sais déterminer ; gérer ; respecter les échéanciers

Tu fais preuve d’une grande adaptation : à la fois pour ajuster les priorités changeantes et à la fois face à différents interlocuteurs internes ou externes

Tu es connu pour être créatif, autonome, rigoureux et fais preuve d’une grande curiosité

Tu aimes partager tes connaissances, le travail en équipe ce qui fait de toi quelqu’un qui est à l’écoute et qui aime aider

Tu portes nos valeurs de Bienveillance, Confiance, Engagement.

Pourquoi nous ?

Pour

bénéficier de 2 séminaires par an

où la bonne humeur et le lâcher prise sont les maîtres mots !

Pour

réaliser un « Vis ma Vie » minimum par an

: il s’agit de passer une journée avec un autre service pour appréhender leur manière de fonctionner.

Pour

bénéficier d’une « création de poste »

, où plein de projets sont à construire, dans une entreprise en pleine croissance !

Pour

travailler dans un cadre idéal,

aux côtés de collègues Bienveillants avec une bonne ambiance ?

Pour

travailler d’où tu veux et quand tu veux si tu en ressens le besoin

(télétravail) ! la confiance, la bienveillance et la responsabilisation de chacun est de mise !

Pour

avoir tout le matériel à disposition

: choix de ton PC/MAC, écran, accessoires …

Pour

bénéficier d’une bonne entente entre collègues

, des afterworks et des déjeuners à l’extérieur chaque vendredi !

Pour

participer à des évènements/salons de type Web2days, Devfest, AgileVendée

ou interne à l’entreprise comme le ShipItDay qui permet de réaliser un projet sur une journée !

Conditions

Titulaire d’un bac +5 et bénéficiant d’une expérience de 5 ans minimum

Expérience souhaitée sur des fonctions similaires

CDI à temps complet, à pourvoir asap, sur La Roche sur Yon (ou Nantes mais avec un déplacement minimum par semaine sur la Roche sur Yon)

Rémunération : 35 à 45k brut/an selon profil et expériences
Entreprise Et si tu rejoignais une équipe et une entreprise, où tes idées comptent ?

Easilys est une solution full-web innovante et dédiée à la gestion de restaurants et qui répond aux attentes de tous les professionnels de la restauration et à toutes les typologies de restaurants. C'est un logiciel édité et commercialisé avec amour par Ideolys, une startup de la #FoodTech, fondée par 3 frères: Emmanuel, Olivier et David.

Easilys est reconnu comme une solution innovante dans la #FoodTech et le #FoodService, et est utilisé quotidiennement par 4000 sites.

Nous sommes leader sur ce marché en France et souhaitons devenir un acteur incontournable.

Notre objectif est d'utiliser la meilleure technologie pour offrir des solutions novatrices à tous les professionnels de la restauration hors domicile.

Notre succès repose sur notre solution, nos valeurs et surtout sur notre équipe de 19, 22, 28, 35, 49, 58, 68 à fin juillet 2019 avec l’objectif d’être 80 d’ici la fin de l’année.

Nos bureaux sont à La Roche Sur Yon (siège), Nantes, Paris (8ème arrondissement) et Marseille. #Foodtech #IOT #FoodWaste #SaaS #Restauration
Apec.fr - il y a 13 jours
- Continuer pour postuler
Signaler cette offre d'emploi",01/10/2019,devops,Nantes,14/10/2019,vjk=ace8457d0fa555bf,vide,cdi
DevOps Java OPS / Freelance,Kaïbee,Nantes (44),vide,"Nantes (44)
Temps plein, Freelance / Indépendant
PAS DE SOUS TRAITANCE // MERCI

Pour accompagner ses équipes mon client recherche un DevOps avec un état d’esprit Build It, Run It

Tout en participant à la conception et au développement du produit, vous apportez à l’équipe votre expérience de l’exploitation applicative :
prise en compte des contraintes d’exploitabilité durant la conception et gestion en équipe du maintien en conditions opérationnelles des services fournis.
Vous travaillez à l’industrialisation du cycle de vie des features, dans une logique de continuous delivery (branching, feature flip, hot upgrade ).
Vous participez en outre à la conception et mise en place de l’industrialisation du déploiement, à l’état de l’art du domaine (Docker, PaaS, Kubernetes ).

Stack:
Gitlab, Jenkins,
Tomcat, Linux, Docker
Kubernetes
Java 8, Spring, Hibernate, Maven

Plus
PostgreSQL
HAproxy, Nagios, Grafana, ELK
AWS, GCP
Ansible
Freelance-info - il y a 10 jours
- Continuer pour postuler
Signaler cette offre d'emploi",04/10/2019,devops,Nantes,14/10/2019,vjk=cac163eb102ad283,vide,freelance
DevOps AWS / Administrateur systèmes - H/F,Seyos,Carquefou (44),40 000 € - 45 000 € par an,"Carquefou (44)
Temps plein, CDI
40 000 € - 45 000 € par an
Seyos est un cabinet de recrutement spécialisé dans les métiers de l'IT. Nous proposons aux candidats des opportunités professionnelles uniquement au sein de clients finaux : éditeurs de logiciels, startups, DSI.

Notre client est un éditeur de logiciels composé de 25 collaborateurs et adossé à un grand groupe depuis 3 ans.

Cette société évolue dans le domaine de la silver économie et propose des solutions mobiles simplifiées à destination des séniors (plus de 40 000 clients actifs à ce jour).

Dans le cadre de son développement, notre client recrute un(e) DevOps AWS / Administrateur systèmes dans le cadre d'une création de poste.

Localisation : Nantes Nord (Carquefou)
Rémunération : 40 000 - 45 000 Euros bruts annuels,
Environnement technique : AWS, Docker, Couchbase, Git, Jira, Confluence, Android, Scala, React
Au sein de l'équipe de développement, constituée de 7 développeurs, vous serez la personne en charge de l'infrastructure technique, de l'hébergement et serez garant de la disponibilité des services (ces missions sont réalisées à ce jour par les développeurs).

Participer à la maintenance quotidienne de l'infrastructure AWS / Docker afin de garantir la disponibilité des services de l'entreprise aux 40 000 clients,
Maintenir la chaîne d'intégration et de déploiement continue,
Faire évoluer l'infrastructure (architecture) afin d'accompagner la croissance de l'entreprise et les évolutions produits,
Veille technique avec les développeurs et lors d'évènements spécialisés (DevFest, Devoxx),
Rédiger la documentation technique.
Votre profil :
Vous disposez d'une première expérience en administration systèmes et maitrisez idéalement AWS et Docker (les technologies DevOps vous intéressent !),
Vous êtes à l'aise en scripting (Python, Bash, Shell ou autre) et êtes idéalement capable de développer (Scala, Java),
Vous comprenez et êtes intéressés par les problématiques que rencontrent les développeurs au quotidien.
Les plus :
Equipe technique de bon niveau, faible turnover (un déjeuner technique est organisé chaque mois),
RTT, Tickets restaurant, chèques cadeaux (2x par an),
Accès au Restaurant Universitaire,
Parking sécurisé avec badge.
Si ce poste vous intéresse, postulez à cette annonce ou contactez Théodore Lebec, Chargé de recrutement en charge de ce poste.
il y a 12 jours
- Continuer pour postuler
Signaler cette offre d'emploi",02/10/2019,devops,Nantes,14/10/2019,vjk=d967c1aae4f83376,vide,cdi
Ingénieur DevOps - H/F,Seyos,Nantes (44),40 000 € - 55 000 € par an,"Nantes (44)
Temps plein, CDI
40 000 € - 55 000 € par an
Seyos est un cabinet de recrutement spécialisé dans les métiers de l'IT. Nous proposons aux candidats des opportunités professionnelles uniquement au sein de clients finaux : éditeurs de logiciels, startups, DSI.

Notre client est une banque en ligne proposant des services innovants aux particuliers comme aux professionnels. L'entreprise recherche un(e) Ingénieur DevOps pour accompagner leur croissance.

En tant qu'Ingénieur DevOps, vos missions principales sont déclinées comme suit :

Définir et proposer les évolutions du socle applicatif
Respecter et appliquer les normes, les méthodes et les outils définis
Etre garant du maintien en condition opérationnelle de l'ensemble des briques techniques de son périmètre
S'assurer de la sécurité des applications
Coordonner et participer aux activités de changements (MEP, maintenance correctives et préventives)
Veiller à la qualité et la performance des applications
Industrialiser et automatiser les processus de son périmètre domaine
Savoir transmettre les bonnes pratiques et ses connaissances aux différentes équipes IT
Localisation : Nantes - Est
Contrat : CDI
Rémunération : 40 000 - 55 000 Euros / an
Stack technique : Java, Springboot, Springbatch, Spring intégration, Git, Docker, React.js, Node.js, Ansible, Terraform...

Profil :
Vous justifiez d'une solide expérience de 5 ans minimum, réussie dans les domaines suivants : les outils DevOps, le maintien en condition opérationnelle des environnements
Maîtrise de l'architecture application
Maîtrise de la chaine CI/CD (Continuous Integration et Continuous Delivery)
Maîtrise des technologies telles que Terraform, Ansible, Git, GitLab CI, Docker, K8S, Spring, bases de données (Oracle, Postgre)
Méthodologie DevOps
Vous êtes autonome, réactive et avez un esprit d'analyse et de diagnostique ainsi que d'excellentes capacités relationnelles
Les + :
Environnement technique stimulant
18 jours de RTT
Tickets restaurant
Avantages : plan d'épargne entreprise, participation
Si ce poste vous intéresse, transmettez votre candidature à Coralie Vegreville pour en discuter !
il y a 13 jours
- Continuer pour postuler
Signaler cette offre d'emploi",01/10/2019,devops,Nantes,14/10/2019,vjk=8d708a965de9cf91,vide,cdi
Ingénieur(e) DevOps confirmé(e) (H/F),Thales,Nantes (44),vide,"Nantes (44)
QUI SOMMES-NOUS ?
Thales propose des systèmes d’information et de communication sécurisés et interopérables pour les forces armées, les forces de sécurité et les opérateurs d’importance vitale. Ces activités, qui regroupent radiocommunications, réseaux, systèmes de protection, systèmes d’information critiques et cybersécurité, répondent aux besoins de marchés où l’utilisation des nouvelles technologies numériques est déterminante. Thales intervient tout au long de la chaîne de valeur, des équipements aux systèmes en passant par le soutien logistique et les services associés.
Nos équipes de l’activité Systèmes d’information critiques et cybersécurité fournissent des services et des solutions globales optimisant la performance, la résilience et la sécurité des systèmes d’information afin de faire face aux ruptures technologiques et aux cybermenaces.
Les équipes du Logiciel orienté utilisateurs de Thales Services Nantes recherchent un/une Ingénieur(e) DevOps confirmé (H/F) Basé(e) à Nantes (44).
QUI ETES-VOUS ?
De formation Bac +5 en informatique/développement logiciel (école d’ingénieur, Master ou équivalent), vous possédez une expérience professionnelle réussie dans le domaine du Devops.
Vous maîtrisez des Outils de Build & Release (ex : git, Jenkins, SonarQube) et des outils de (ex : SOAPUI, Selenium, …).
Vous connaissez également un langage de programmation et/ou scripting (ex : Java, Python, ...) et êtes à l’aise dans la configuration et l’administration des outils web (ex : Nginx, Tomcat, …).
Une connaissance en containerisation, en environnement Cloud ou en déploiement automatique est un atout supplémentaire pour ce poste.
Vous êtes rigoureux (se) ?
Vous avez un bon relationnel et vous aimez travailler en équipe ?
Vous avez le sens de l’engagement ?
Vous êtes force de proposition ?
Le poste d’Ingénieur(e) DevOps confirmé(e) est fait pour vous !
CE QUE NOUS POUVONS ACCOMPLIR ENSEMBLE :
Au sein du centre de compétences Nantais Logiciel Orienté Utilisateurs, vous êtes impliqué(e) dans un projet innovant pour le compte de l’infogérance interne de Thales Service sur lequel vous concevez et vous gérez les automatismes du système d'information : intégration, tests automatiques, déploiement en continu. Vous êtes l’interface privilégiée entre l’équipe de développement et les exploitants concernant l’installation, la supervision, la sauvegarde et l’administration technique. Ce projet, géré en mode Agile, s’inscrit dans un contexte stratégique à fort enjeu pour Thales et ses clients infogérés. Vous pourrez être amené(e) à intervenir sur des réponses à appels d’offre sur l’analyse des besoins et le chiffrage technique. Vous pourrez également être amené(e) à intervenir chez un de nos clients.
En nous rejoignant en tant qu’Ingénieur(e) DevOps, vous vous verrez confier les missions suivantes :
Mettre en place et maintenir les plateformes de développement, incluant les outils de delivery continu, auprès des équipes projet
Garantir l'intégrité permanente des automatismes au regard des évolutions des produits,
Préconiser des choix techniques en vue d'assurer la cohérence de ces évolutions et conseiller sur l'utilisation et les implémentations possibles dans l'automatisation du système d'information,
Participer aux mises en production et aux investigations d'incident de production,
Animer les réunions d’amélioration continue des process de mise en production avec les équipes de développement et les exploitants,
Partager les pratiques DevOps et en faire la promotion auprès de tous les projets du Centre de Compétences. Capitaliser au niveau national les expériences réussies et les assets réutilisables.
Innovation, passion, ambition : rejoignez Thales et créez le monde de demain, dès aujourd’hui.
WebEngineering - il y a 5 jours
- Continuer pour postuler
Signaler cette offre d'emploi",09/10/2019,devops,Nantes,14/10/2019,vjk=451baa3875653188&advn=8900732967398748,confirmé,vide
Assistant ingénieur dévOps (H/F),OUI.sncf,Nantes (44),vide,"Nantes (44)
Stage
OUI.SNCF est depuis plusieurs années le premier site e-commerce de France (4,7 milliards d’euros de volume d’affaires en 2018). Nos équipes délivrent chaque jour de nouvelles features pour apporter toujours plus de services à nos utilisateurs. Nous sommes inscrits dans une démarche DevOps qui nous permet d’aller vite en production tout en gardant un niveau de qualité et de performance élevé.
La Tribu Finalisation est une feature team qui travaille sur le parcours de vente du site OUI.SNCF (finalisation et paiement des commandes). Dans une démarche constante d’amélioration, nous souhaitons, au travers de ce stage, améliorer notre outillage DevOps et notamment mettre en place une solution de feature flipping à chaud. Cette solution pourra également nous permettre de déployer de manière progressive des nouvelles fonctionnalités et de suivre leurs montées en charge

Vous intégrez la Tribu Finalisation à Nantes composée d’une vingtaine de personnes (Dévs fullstack et DevOps, Lead techs, Scrum Master, POs, Testeurs, Support client, OPS).
Vous serez en charge de :
Recueillir et formaliser le besoin, en collaboration avec les membres de l’équipe ;
Recenser les solutions existantes aussi bien dans l’entreprise qu’en externe ;
Proposer une ou plusieurs solutions (dév from scratch, utilisation d’un service SAAS, etc.) ;
D’expérimenter ces solutions (POC) en mode agile (Pair-Programming, Code Review, Clean Code, Intégration continue) ;
Démontrer régulièrement le travail effectué pour obtenir du feedback ;
Déployer en production la solution retenue en l’intégrant dans notre usine logicielle ;
Contribuer à la vie de l’équipe, être acteur des différentes cérémonies Agiles.
Vous serez accompagné par un des membres de l’équipe tout au long de votre stage. En fonction de votre avancement sur ce sujet principal, d’autres sujets autour du DevOps pourront être traités : outils d’analyse des logs pour le suivi des mises en production, outil de recherche de logs dans toutes les sources de l’entreprise, etc.

De formation BAC+5 en école d'ingénieur, vous disposez idéalement d'une expérience dans le domaine (stage/alternance),
Attentes techniques :
Bonnes bases en JAVA
Appétence pour le développement web et la démarche DevOps
Connaissances en intégration et déploiement continu (jenkins, gitlab-CI)
il y a 17 jours
- Continuer pour postuler
Signaler cette offre d'emploi",27/09/2019,devops,Nantes,14/10/2019,vjk=44f83fa72ac9542a,vide,stage
